,index,bowler,innings,runs,deliveries,wickets,bowled,lbw,caught,c_and_b,stumped,bowling_team,match_id
15166,8,R Clarke,2,23,27,0.0,0.0,0.0,0.0,0.0,0.0,England,225247
15167,9,SCJ Broad,2,55,62,3.0,0.0,0.0,2.0,1.0,0.0,England,225247
15168,10,SI Mahmood,2,56,63,1.0,0.0,0.0,1.0,0.0,0.0,England,225247
15169,11,Shahid Afridi,1,26,36,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,225247
15170,12,Shoaib Akhtar,1,58,61,2.0,1.0,0.0,1.0,0.0,0.0,Pakistan,225247
15171,13,Shoaib Malik,1,18,25,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,225247
15172,0,Abdul Razzaq,1,27,40,2.0,1.0,1.0,0.0,0.0,0.0,Pakistan,225246
15173,1,D Gough,2,43,49,0.0,0.0,0.0,0.0,0.0,0.0,England,225246
15174,2,IR Bell,2,9,13,0.0,0.0,0.0,0.0,0.0,0.0,England,225246
15175,3,J Lewis,2,8,51,2.0,0.0,0.0,2.0,0.0,0.0,England,225246
15176,4,Mohammad Asif,1,10,48,2.0,0.0,0.0,2.0,0.0,0.0,Pakistan,225246
15177,5,Mohammad Hafeez,1,24,30,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,225246
15178,6,Naved-ul-Hasan,1,41,43,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,225246
15179,7,PD Collingwood,2,18,30,0.0,0.0,0.0,0.0,0.0,0.0,England,225246
15180,8,R Clarke,2,36,43,1.0,0.0,0.0,1.0,0.0,0.0,England,225246
15181,9,SCJ Broad,2,43,41,0.0,0.0,0.0,0.0,0.0,0.0,England,225246
15182,10,Shahid Afridi,1,26,31,1.0,0.0,1.0,0.0,0.0,0.0,Pakistan,225246
15183,11,Shoaib Akhtar,1,25,51,4.0,2.0,0.0,2.0,0.0,0.0,Pakistan,225246
15184,0,Abdul Razzaq,1,9,25,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,225245
15185,1,D Gough,2,23,25,0.0,0.0,0.0,0.0,0.0,0.0,England,225245
15186,2,Mohammad Asif,1,26,62,3.0,0.0,0.0,3.0,0.0,0.0,Pakistan,225245
15187,3,Mohammad Hafeez,1,31,62,1.0,0.0,0.0,0.0,1.0,0.0,Pakistan,225245
15188,4,Naved-ul-Hasan,1,40,45,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,225245
15189,5,SCJ Broad,2,12,20,1.0,0.0,1.0,0.0,0.0,0.0,England,225245
15190,6,Shahid Afridi,1,36,52,2.0,0.0,1.0,1.0,0.0,0.0,Pakistan,225245
15191,7,Shoaib Akhtar,1,40,65,3.0,2.0,0.0,1.0,0.0,0.0,Pakistan,225245
15192,0,D Langford-Smith,1,59,64,3.0,0.0,0.0,3.0,0.0,0.0,Ireland,225171
15193,1,DT Johnston,1,58,61,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,225171
15194,2,G Chapple,2,14,24,0.0,0.0,0.0,0.0,0.0,0.0,England,225171
15195,3,IR Bell,2,37,32,2.0,0.0,0.0,2.0,0.0,0.0,England,225171
15196,4,JF Mooney,1,68,66,3.0,0.0,0.0,3.0,0.0,0.0,Ireland,225171
15197,5,JWM Dalrymple,2,51,54,1.0,0.0,0.0,0.0,0.0,1.0,England,225171
15198,6,KJ O'Brien,1,43,64,1.0,0.0,0.0,1.0,0.0,0.0,Ireland,225171
15199,7,LE Plunkett,2,47,61,0.0,0.0,0.0,0.0,0.0,0.0,England,225171
15200,8,PD Collingwood,2,24,32,2.0,1.0,0.0,1.0,0.0,0.0,England,225171
15201,9,PJK Mooney,1,17,30,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,225171
15202,10,SI Mahmood,2,19,44,1.0,0.0,0.0,1.0,0.0,0.0,England,225171
15203,11,SJ Harmison,2,39,71,3.0,1.0,0.0,2.0,0.0,0.0,England,225171
15204,12,WK McCallan,1,26,30,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,225171
15205,0,A Nao,1,57,56,1.0,0.0,0.0,1.0,0.0,0.0,Papua New Guinea,1199225
15206,1,CA Soper,1,39,62,1.0,0.0,1.0,0.0,0.0,0.0,Papua New Guinea,1199225
15207,2,CJA Amini,1,22,30,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1199225
15208,3,EH Hutchinson,2,28,24,0.0,0.0,0.0,0.0,0.0,0.0,United States of America,1199225
15209,4,J Kila,1,36,63,3.0,0.0,0.0,3.0,0.0,0.0,Papua New Guinea,1199225
15210,5,J Theron,2,36,31,1.0,1.0,0.0,0.0,0.0,0.0,United States of America,1199225
15211,6,K Gore,2,25,30,3.0,2.0,0.0,1.0,0.0,0.0,United States of America,1199225
15212,7,N Pokana,1,37,63,3.0,0.0,0.0,3.0,0.0,0.0,Papua New Guinea,1199225
15213,8,N Vanua,1,39,40,1.0,0.0,0.0,0.0,1.0,0.0,Papua New Guinea,1199225
15214,9,NK Patel,2,8,14,1.0,0.0,1.0,0.0,0.0,0.0,United States of America,1199225
15215,10,SN Netravalkar,2,19,24,0.0,0.0,0.0,0.0,0.0,0.0,United States of America,1199225
15216,11,Steven Ryan Taylor,2,26,18,0.0,0.0,0.0,0.0,0.0,0.0,United States of America,1199225
15217,0,A Vala,2,23,63,1.0,0.0,0.0,1.0,0.0,0.0,Papua New Guinea,1196675
15218,1,AV Lalcheta,1,27,30,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196675
15219,2,Aqib Ilyas,1,6,18,1.0,0.0,0.0,1.0,0.0,0.0,Oman,1196675
15220,3,Bilal Khan,1,31,61,2.0,1.0,0.0,1.0,0.0,0.0,Oman,1196675
15221,4,CA Soper,2,29,36,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196675
15222,5,CJA Amini,2,31,63,3.0,0.0,0.0,3.0,0.0,0.0,Papua New Guinea,1196675
15223,6,Fayyaz Butt,1,45,32,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196675
15224,7,H Hiri,2,20,30,1.0,0.0,0.0,1.0,0.0,0.0,Papua New Guinea,1196675
15225,8,Jay Odedra,1,33,61,4.0,1.0,2.0,1.0,0.0,0.0,Oman,1196675
15226,9,Khawar Ali,1,30,42,1.0,0.0,0.0,1.0,0.0,0.0,Oman,1196675
15227,10,L Siaka,2,21,19,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196675
15228,11,N Pokana,2,14,30,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196675
15229,12,N Vanua,2,34,41,1.0,0.0,0.0,0.0,1.0,0.0,Papua New Guinea,1196675
15230,13,S Bau,2,9,12,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196675
15231,14,Zeeshan Maqsood,1,26,60,1.0,0.0,0.0,1.0,0.0,0.0,Oman,1196675
15232,0,A Vala,1,29,48,1.0,1.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196674
15233,1,CA Soper,1,42,55,2.0,2.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196674
15234,2,CJA Amini,1,24,42,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196674
15235,3,CS MacLeod,2,13,24,1.0,1.0,0.0,0.0,0.0,0.0,Scotland,1196674
15236,4,D Ravu,1,22,18,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196674
15237,5,Hamza Tahir,2,26,60,1.0,0.0,1.0,0.0,0.0,0.0,Scotland,1196674
15238,6,MA Leask,2,41,56,1.0,0.0,0.0,1.0,0.0,0.0,Scotland,1196674
15239,7,MRJ Watt,2,42,61,2.0,0.0,0.0,1.0,0.0,1.0,Scotland,1196674
15240,8,N Pokana,1,38,62,2.0,0.0,0.0,2.0,0.0,0.0,Papua New Guinea,1196674
15241,9,N Vanua,1,47,31,1.0,0.0,0.0,1.0,0.0,0.0,Papua New Guinea,1196674
15242,10,S Bau,1,29,48,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196674
15243,11,SM Sharif,2,43,55,1.0,0.0,1.0,0.0,0.0,0.0,Scotland,1196674
15244,12,TB Sole,2,27,49,1.0,0.0,1.0,0.0,0.0,0.0,Scotland,1196674
15245,0,AV Lalcheta,1,35,54,2.0,2.0,0.0,0.0,0.0,0.0,Oman,1196673
15246,1,Aamir Kaleem,1,23,31,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196673
15247,2,Aqib Ilyas,1,19,24,1.0,0.0,0.0,1.0,0.0,0.0,Oman,1196673
15248,3,Bilal Khan,1,45,60,2.0,0.0,0.0,2.0,0.0,0.0,Oman,1196673
15249,4,Fayyaz Butt,1,37,55,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196673
15250,5,Hamza Tahir,2,37,57,5.0,0.0,0.0,5.0,0.0,0.0,Scotland,1196673
15251,6,Khawar Ali,1,38,44,2.0,0.0,0.0,2.0,0.0,0.0,Oman,1196673
15252,7,MA Leask,2,33,42,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196673
15253,8,MRJ Watt,2,13,42,1.0,0.0,0.0,1.0,0.0,0.0,Scotland,1196673
15254,9,RD Berrington,2,8,6,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196673
15255,10,SM Sharif,2,23,42,3.0,1.0,1.0,1.0,0.0,0.0,Scotland,1196673
15256,11,TB Sole,2,21,43,1.0,0.0,0.0,0.0,1.0,0.0,Scotland,1196673
15257,12,Zeeshan Maqsood,1,22,36,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196673
15258,0,A Vala,2,35,61,3.0,1.0,0.0,2.0,0.0,0.0,Papua New Guinea,1196672
15259,1,CA Soper,2,27,60,1.0,0.0,0.0,0.0,0.0,1.0,Papua New Guinea,1196672
15260,2,CJA Amini,2,70,60,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196672
15261,3,CS MacLeod,1,13,25,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196672
15262,4,GT Main,1,27,33,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196672
15263,5,Hamza Tahir,1,35,61,4.0,1.0,1.0,2.0,0.0,0.0,Scotland,1196672
15264,6,L Siaka,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196672
15265,7,MA Leask,1,37,61,3.0,1.0,0.0,2.0,0.0,0.0,Scotland,1196672
15266,8,MRJ Watt,1,26,60,1.0,0.0,0.0,1.0,0.0,0.0,Scotland,1196672
15267,9,N Pokana,2,25,47,3.0,1.0,0.0,2.0,0.0,0.0,Papua New Guinea,1196672
15268,10,N Vanua,2,18,18,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196672
15269,11,RD Berrington,1,19,18,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196672
15270,12,S Bau,2,22,43,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196672
15271,13,SM Sharif,1,33,52,1.0,1.0,0.0,0.0,0.0,0.0,Scotland,1196672
15272,0,A Neill,2,22,57,1.0,0.0,0.0,0.0,1.0,0.0,Scotland,1196671
15273,1,AC Evans,2,37,36,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196671
15274,2,Aamir Kaleem,1,30,46,2.0,0.0,1.0,1.0,0.0,0.0,Oman,1196671
15275,3,Aqib Ilyas,1,10,18,1.0,1.0,0.0,0.0,0.0,0.0,Oman,1196671
15276,4,CS MacLeod,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196671
15277,5,Fayyaz Butt,1,31,48,1.0,0.0,0.0,1.0,0.0,0.0,Oman,1196671
15278,6,Kaleemullah,1,18,24,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196671
15279,7,Khawar Ali,1,20,57,4.0,0.0,0.0,4.0,0.0,0.0,Oman,1196671
15280,8,MRJ Watt,2,25,60,1.0,0.0,1.0,0.0,0.0,0.0,Scotland,1196671
15281,9,Mohammad Nadeem,1,23,18,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196671
15282,10,RD Berrington,2,10,25,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196671
15283,11,SM Sharif,2,13,31,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196671
15284,12,TB Sole,2,49,60,0.0,0.0,0.0,0.0,0.0,0.0,Scotland,1196671
15285,13,Zeeshan Maqsood,1,32,60,2.0,1.0,1.0,0.0,0.0,0.0,Oman,1196671
15286,0,A Vala,2,22,30,1.0,1.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196670
15287,1,Aqib Ilyas,1,12,19,1.0,0.0,0.0,1.0,0.0,0.0,Oman,1196670
15288,2,Bilal Khan,1,30,45,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196670
15289,3,CA Soper,2,37,59,1.0,0.0,0.0,1.0,0.0,0.0,Papua New Guinea,1196670
15290,4,CJA Amini,2,48,61,2.0,1.0,0.0,0.0,1.0,0.0,Papua New Guinea,1196670
15291,5,D Ravu,2,40,42,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196670
15292,6,Fayyaz Butt,1,20,31,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196670
15293,7,Jay Odedra,1,47,61,1.0,0.0,0.0,1.0,0.0,0.0,Oman,1196670
15294,8,Kaleemullah,1,27,31,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1196670
15295,9,Khawar Ali,1,39,62,2.0,0.0,1.0,1.0,0.0,0.0,Oman,1196670
15296,10,N Pokana,2,29,51,1.0,0.0,0.0,1.0,0.0,0.0,Papua New Guinea,1196670
15297,11,N Vanua,2,44,62,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1196670
15298,12,Zeeshan Maqsood,1,35,60,3.0,1.0,0.0,1.0,1.0,0.0,Oman,1196670
15299,0,A Dananjaya,2,44,60,1.0,1.0,0.0,0.0,0.0,0.0,Sri Lanka,1193506
15300,1,CAK Rajitha,2,14,33,2.0,0.0,0.0,2.0,0.0,0.0,Sri Lanka,1193506
15301,2,CBRLS Kumara,2,26,30,2.0,0.0,0.0,2.0,0.0,0.0,Sri Lanka,1193506
15302,3,GSNFG Jayasuriya,2,40,36,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,1193506
15303,4,MD Shanaka,2,25,38,3.0,0.0,0.0,3.0,0.0,0.0,Sri Lanka,1193506
15304,5,Mahmudullah,1,21,19,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193506
15305,6,Mehedi Hasan Miraz,1,59,54,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193506
15306,7,PWH de Silva,2,16,24,1.0,0.0,0.0,0.0,0.0,1.0,Sri Lanka,1193506
15307,8,Rubel Hossain,1,54,55,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,1193506
15308,9,Shafiul Islam,1,67,61,3.0,0.0,1.0,2.0,0.0,0.0,Bangladesh,1193506
15309,10,Soumya Sarkar,1,55,55,3.0,0.0,0.0,3.0,0.0,0.0,Bangladesh,1193506
15310,11,Taijul Islam,1,34,60,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,1193506
15311,0,A Dananjaya,1,37,62,2.0,1.0,0.0,1.0,0.0,0.0,Sri Lanka,1193505
15312,1,CBRLS Kumara,1,35,63,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,1193505
15313,2,DM de Silva,1,38,61,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,1193505
15314,3,I Udana,1,57,61,2.0,1.0,0.0,1.0,0.0,0.0,Sri Lanka,1193505
15315,4,Mehedi Hasan Miraz,2,51,60,1.0,1.0,0.0,0.0,0.0,0.0,Bangladesh,1193505
15316,5,Mosaddek Hossain,2,27,43,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193505
15317,6,Mustafizur Rahman,2,46,52,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,1193505
15318,7,N Pradeep,1,51,62,2.0,0.0,1.0,1.0,0.0,0.0,Sri Lanka,1193505
15319,8,Sabbir Rahman,2,20,16,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193505
15320,9,Shafiul Islam,2,27,32,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193505
15321,10,Soumya Sarkar,2,16,12,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193505
15322,11,Taijul Islam,2,33,62,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193505
15323,0,CBRLS Kumara,2,33,46,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,1193504
15324,1,DM de Silva,2,47,62,2.0,0.0,0.0,2.0,0.0,0.0,Sri Lanka,1193504
15325,2,Mahmudullah,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193504
15326,3,Mehedi Hasan Miraz,1,56,54,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,1193504
15327,4,Mosaddek Hossain,1,45,42,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,1193504
15328,5,Mustafizur Rahman,1,69,65,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,1193504
15329,6,N Pradeep,2,51,54,3.0,1.0,1.0,1.0,0.0,0.0,Sri Lanka,1193504
15330,7,NLTC Perera,2,35,37,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,1193504
15331,8,Rubel Hossain,1,48,56,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,1193504
15332,9,SL Malinga,2,29,66,3.0,2.0,0.0,1.0,0.0,0.0,Sri Lanka,1193504
15333,10,Shafiul Islam,1,57,59,3.0,0.0,0.0,3.0,0.0,0.0,Bangladesh,1193504
15334,11,Soumya Sarkar,1,17,30,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,1193504
15335,0,B Kumar,1,45,33,0.0,0.0,0.0,0.0,0.0,0.0,India,1188626
15336,1,CR Brathwaite,2,36,23,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,1188626
15337,2,FA Allen,2,40,36,2.0,0.0,0.0,2.0,0.0,0.0,West Indies,1188626
15338,3,JO Holder,2,39,24,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,1188626
15339,4,KAJ Roach,2,52,43,1.0,0.0,0.0,1.0,0.0,0.0,West Indies,1188626
15340,5,KK Ahmed,1,68,42,3.0,0.0,0.0,3.0,0.0,0.0,India,1188626
15341,6,KM Jadhav,1,13,24,0.0,0.0,0.0,0.0,0.0,0.0,India,1188626
15342,7,KMA Paul,2,34,34,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,1188626
15343,8,Mohammed Shami,1,48,44,2.0,1.0,0.0,1.0,0.0,0.0,India,1188626
15344,9,RA Jadeja,1,25,31,1.0,1.0,0.0,0.0,0.0,0.0,India,1188626
15345,10,RL Chase,2,43,42,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,1188626
15346,11,YS Chahal,1,31,43,1.0,0.0,0.0,1.0,0.0,0.0,India,1188626
15347,0,B Kumar,2,26,49,4.0,1.0,1.0,1.0,1.0,0.0,India,1188625
15348,1,CR Brathwaite,1,51,62,3.0,1.0,0.0,2.0,0.0,0.0,West Indies,1188625
15349,2,JO Holder,1,52,55,1.0,1.0,0.0,0.0,0.0,0.0,West Indies,1188625
15350,3,KAJ Roach,1,51,45,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,1188625
15351,4,KK Ahmed,2,30,44,1.0,1.0,0.0,0.0,0.0,0.0,India,1188625
15352,5,KM Jadhav,2,24,31,0.0,0.0,0.0,0.0,0.0,0.0,India,1188625
15353,6,Kuldeep Yadav,2,58,61,2.0,0.0,0.0,2.0,0.0,0.0,India,1188625
15354,7,Mohammed Shami,2,37,50,2.0,0.0,1.0,1.0,0.0,0.0,India,1188625
15355,8,O Thomas,1,29,27,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,1188625
15356,9,RA Jadeja,2,14,25,1.0,0.0,0.0,1.0,0.0,0.0,India,1188625
15357,10,RL Chase,1,37,60,1.0,0.0,0.0,1.0,0.0,0.0,West Indies,1188625
15358,11,SS Cottrell,1,47,62,1.0,0.0,1.0,0.0,0.0,0.0,West Indies,1188625
15359,0,B Kumar,1,9,26,0.0,0.0,0.0,0.0,0.0,0.0,India,1188624
15360,1,KK Ahmed,1,27,18,0.0,0.0,0.0,0.0,0.0,0.0,India,1188624
15361,2,Kuldeep Yadav,1,3,12,1.0,1.0,0.0,0.0,0.0,0.0,India,1188624
15362,3,Mohammed Shami,1,5,18,0.0,0.0,0.0,0.0,0.0,0.0,India,1188624
15363,4,RA Jadeja,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,India,1188624
15364,0,A Ndlovu,2,51,48,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1188378
15365,1,BD Glover,1,34,63,1.0,0.0,0.0,1.0,0.0,0.0,Netherlands,1188378
15366,2,DT Tiripano,2,61,61,2.0,1.0,0.0,1.0,0.0,0.0,Zimbabwe,1188378
15367,3,FJ Klaassen,1,50,63,2.0,0.0,0.0,2.0,0.0,0.0,Netherlands,1188378
15368,4,KM Jarvis,2,56,61,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1188378
15369,5,PM Seelaar,1,45,42,1.0,0.0,0.0,1.0,0.0,0.0,Netherlands,1188378
15370,6,RE van der Merwe,1,39,31,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,1188378
15371,7,SC Williams,2,39,46,4.0,1.0,2.0,1.0,0.0,0.0,Zimbabwe,1188378
15372,8,SF Mire,2,16,19,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1188378
15373,9,Saqib Zulfiqar,1,48,43,1.0,0.0,0.0,1.0,0.0,0.0,Netherlands,1188378
15374,10,Sikandar Raza,2,17,12,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1188378
15375,11,TL Chatara,2,41,59,1.0,1.0,0.0,0.0,0.0,0.0,Zimbabwe,1188378
15376,12,VJ Kingma,1,47,62,1.0,0.0,0.0,1.0,0.0,0.0,Netherlands,1188378
15377,13,W Barresi,1,13,6,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,1188378
15378,0,A Ndlovu,2,26,55,1.0,0.0,1.0,0.0,0.0,0.0,Zimbabwe,1188377
15379,1,DT Tiripano,2,13,33,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1188377
15380,2,FJ Klaassen,1,28,61,2.0,0.0,1.0,1.0,0.0,0.0,Netherlands,1188377
15381,3,KM Jarvis,2,40,30,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1188377
15382,4,PA van Meekeren,1,27,57,2.0,0.0,0.0,2.0,0.0,0.0,Netherlands,1188377
15383,5,PM Seelaar,1,32,60,2.0,1.0,0.0,1.0,0.0,0.0,Netherlands,1188377
15384,6,RE van der Merwe,1,57,54,1.0,1.0,0.0,0.0,0.0,0.0,Netherlands,1188377
15385,7,SC Williams,2,36,56,2.0,0.0,0.0,2.0,0.0,0.0,Zimbabwe,1188377
15386,8,Sikandar Raza,2,40,48,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1188377
15387,9,TL Chatara,2,35,43,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1188377
15388,10,VJ Kingma,1,38,59,1.0,0.0,0.0,1.0,0.0,0.0,Netherlands,1188377
15389,0,CB Mpofu,2,38,42,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168519
15390,1,H Masakadza,2,14,18,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168519
15391,2,KJ O'Brien,1,25,48,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1168519
15392,3,KM Jarvis,2,29,48,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168519
15393,4,MR Adair,1,51,56,2.0,2.0,0.0,0.0,0.0,0.0,Ireland,1168519
15394,5,RP Burl,2,21,24,1.0,1.0,0.0,0.0,0.0,0.0,Zimbabwe,1168519
15395,6,SC Getkate,1,28,62,2.0,1.0,1.0,0.0,0.0,0.0,Ireland,1168519
15396,7,SC Williams,2,14,24,1.0,0.0,0.0,1.0,0.0,0.0,Zimbabwe,1168519
15397,8,SF Mire,2,21,25,1.0,0.0,0.0,1.0,0.0,0.0,Zimbabwe,1168519
15398,9,Sikandar Raza,2,14,12,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168519
15399,10,TJ Murtagh,1,39,59,3.0,1.0,0.0,2.0,0.0,0.0,Ireland,1168519
15400,11,TL Chatara,2,32,56,1.0,0.0,0.0,1.0,0.0,0.0,Zimbabwe,1168519
15401,12,WB Rankin,1,38,61,2.0,0.0,0.0,2.0,0.0,0.0,Ireland,1168519
15402,0,AR McBrine,2,36,24,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1168518
15403,1,DT Tiripano,1,36,42,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168518
15404,2,KJ O'Brien,2,23,36,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1168518
15405,3,KM Jarvis,1,29,48,1.0,0.0,0.0,1.0,0.0,0.0,Zimbabwe,1168518
15406,4,MR Adair,2,49,63,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1168518
15407,5,RP Burl,1,27,24,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168518
15408,6,SC Getkate,2,57,60,2.0,0.0,0.0,2.0,0.0,0.0,Ireland,1168518
15409,7,SC Williams,1,41,50,2.0,1.0,0.0,1.0,0.0,0.0,Zimbabwe,1168518
15410,8,SF Mire,1,39,50,4.0,0.0,0.0,4.0,0.0,0.0,Zimbabwe,1168518
15411,9,Sikandar Raza,1,28,48,2.0,0.0,1.0,1.0,0.0,0.0,Zimbabwe,1168518
15412,10,TJ Murtagh,2,21,60,5.0,2.0,1.0,2.0,0.0,0.0,Ireland,1168518
15413,11,TL Chatara,1,33,42,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168518
15414,12,WB Rankin,2,43,61,1.0,0.0,0.0,1.0,0.0,0.0,Ireland,1168518
15415,0,AR McBrine,1,34,60,1.0,0.0,0.0,0.0,0.0,1.0,Ireland,1168517
15416,1,DT Tiripano,2,53,60,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168517
15417,2,KM Jarvis,2,42,58,2.0,0.0,0.0,2.0,0.0,0.0,Zimbabwe,1168517
15418,3,MR Adair,1,71,62,4.0,1.0,1.0,2.0,0.0,0.0,Ireland,1168517
15419,4,PR Stirling,1,18,19,1.0,0.0,0.0,1.0,0.0,0.0,Ireland,1168517
15420,5,RP Burl,2,27,24,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168517
15421,6,SC Getkate,1,33,42,2.0,0.0,1.0,1.0,0.0,0.0,Ireland,1168517
15422,7,SC Williams,2,64,61,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168517
15423,8,Sikandar Raza,2,30,38,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1168517
15424,9,TJ Murtagh,1,40,62,1.0,0.0,0.0,1.0,0.0,0.0,Ireland,1168517
15425,10,TL Chatara,2,34,56,3.0,0.0,0.0,3.0,0.0,0.0,Zimbabwe,1168517
15426,11,WB Rankin,1,48,61,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1168517
15427,0,AR McBrine,2,17,60,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1168515
15428,1,Aftab Alam,1,27,48,3.0,2.0,0.0,1.0,0.0,0.0,Afghanistan,1168515
15429,2,Dawlat Zadran,1,35,42,3.0,0.0,1.0,2.0,0.0,0.0,Afghanistan,1168515
15430,3,GH Dockrell,2,26,18,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1168515
