,index,batsman,innings,runs,balls_faced,zeros,ones,twos,threes,fours,fives,sixes,dismissal_type,strike_batsman_x,offstrike_batsman,bowler,out,batting_pos,strike_batsman_y,batting_team,match_id
10998,6,JA Morkel,1,19,39,24,13,1,0,1,0,0,caught,JA Morkel,HM Amla,Shahid Afridi,True,7,JA Morkel,South Africa,461568
10999,7,J Botha,1,15,19,10,6,1,1,1,0,0,bowled,J Botha,HM Amla,Shoaib Akhtar,True,8,J Botha,South Africa,461568
11000,8,M Morkel,1,2,7,5,2,0,0,0,0,0,caught,M Morkel,HM Amla,Wahab Riaz,True,9,M Morkel,South Africa,461568
11001,9,J Theron,1,5,5,1,3,1,0,0,0,0,run out,J Theron,HM Amla,,True,10,J Theron,South Africa,461568
11002,10,Imran Farhat,2,47,88,50,31,6,0,1,0,0,run out,Imran Farhat,Asad Shafiq,,True,1,Imran Farhat,Pakistan,461568
11003,11,Mohammad Hafeez,2,4,15,13,1,0,1,0,0,0,caught,Mohammad Hafeez,Imran Farhat,LL Tsotsobe,True,2,Mohammad Hafeez,Pakistan,461568
11004,12,Younis Khan,2,0,7,7,0,0,0,0,0,0,caught,Younis Khan,Imran Farhat,M Morkel,True,3,Younis Khan,Pakistan,461568
11005,13,Asad Shafiq,2,43,74,42,28,0,1,3,0,0,run out,Fawad Alam,Asad Shafiq,,True,4,Asad Shafiq,Pakistan,461568
11006,14,Shahid Afridi,2,7,5,3,1,0,0,0,0,1,caught,Shahid Afridi,Asad Shafiq,M Morkel,True,5,Shahid Afridi,Pakistan,461568
11007,15,Fawad Alam,2,59,69,29,28,8,1,3,0,0,,,,,False,6,Fawad Alam,Pakistan,461568
11008,16,Abdul Razzaq,2,12,18,9,8,0,0,1,0,0,caught,Abdul Razzaq,Fawad Alam,JH Kallis,True,7,Abdul Razzaq,Pakistan,461568
11009,17,Zulqarnain Haider,2,11,9,4,3,0,0,2,0,0,caught,Zulqarnain Haider,Fawad Alam,M Morkel,True,8,Zulqarnain Haider,Pakistan,461568
11010,18,Wahab Riaz,2,21,11,3,3,2,0,2,0,1,caught,Wahab Riaz,Fawad Alam,M Morkel,True,9,Wahab Riaz,Pakistan,461568
11011,19,Saeed Ajmal,2,2,9,7,2,0,0,0,0,0,bowled,Saeed Ajmal,Fawad Alam,J Theron,True,10,Saeed Ajmal,Pakistan,461568
11012,20,Shoaib Akhtar,2,1,1,0,1,0,0,0,0,0,,,,,False,11,Shoaib Akhtar,Pakistan,461568
11013,0,HM Amla,1,65,62,28,20,5,1,8,0,0,lbw,HM Amla,CA Ingram,Shahid Afridi,True,1,HM Amla,South Africa,461567
11014,1,RJ Peterson,1,6,7,4,2,0,0,1,0,0,bowled,RJ Peterson,HM Amla,Abdul Razzaq,True,2,RJ Peterson,South Africa,461567
11015,2,CA Ingram,1,100,122,64,40,7,0,10,0,1,lbw,CA Ingram,JP Duminy,Wahab Riaz,True,3,CA Ingram,South Africa,461567
11016,3,AB de Villiers,1,29,43,20,19,3,0,1,0,0,bowled,AB de Villiers,CA Ingram,Shahid Afridi,True,4,AB de Villiers,South Africa,461567
11017,4,JP Duminy,1,54,44,13,19,7,1,3,0,1,caught,JP Duminy,M Morkel,Shoaib Akhtar,True,5,JP Duminy,South Africa,461567
11018,5,DA Miller,1,6,10,6,2,2,0,0,0,0,caught and bowled,DA Miller,JP Duminy,Wahab Riaz,True,6,DA Miller,South Africa,461567
11019,6,JA Morkel,1,1,2,1,1,0,0,0,0,0,bowled,JA Morkel,JP Duminy,Mohammad Hafeez,True,7,JA Morkel,South Africa,461567
11020,7,J Botha,1,9,11,5,5,0,0,1,0,0,run out,JP Duminy,J Botha,,True,8,J Botha,South Africa,461567
11021,8,M Morkel,1,1,2,1,1,0,0,0,0,0,,,,,False,9,M Morkel,South Africa,461567
11022,9,CK Langeveldt,1,4,2,1,0,0,0,1,0,0,,,,,False,10,CK Langeveldt,South Africa,461567
11023,10,Asad Shafiq,2,1,10,9,1,0,0,0,0,0,caught,Asad Shafiq,Mohammad Hafeez,CK Langeveldt,True,1,Asad Shafiq,Pakistan,461567
11024,11,Mohammad Hafeez,2,30,42,23,14,2,0,3,0,0,caught,Mohammad Hafeez,Fawad Alam,J Botha,True,2,Mohammad Hafeez,Pakistan,461567
11025,12,Younis Khan,2,18,25,19,2,0,0,4,0,0,lbw,Younis Khan,Mohammad Hafeez,CK Langeveldt,True,3,Younis Khan,Pakistan,461567
11026,13,Misbah-ul-Haq,2,17,28,19,5,2,0,2,0,0,lbw,Misbah-ul-Haq,Mohammad Hafeez,RJ Peterson,True,4,Misbah-ul-Haq,Pakistan,461567
11027,14,Fawad Alam,2,48,70,33,32,2,0,3,0,0,caught,Fawad Alam,Abdul Razzaq,CK Langeveldt,True,5,Fawad Alam,Pakistan,461567
11028,15,Shahid Afridi,2,49,41,17,13,6,0,3,0,2,caught,Shahid Afridi,Fawad Alam,LL Tsotsobe,True,6,Shahid Afridi,Pakistan,461567
11029,16,Abdul Razzaq,2,109,74,37,19,1,0,7,0,10,,,,,False,7,Abdul Razzaq,Pakistan,461567
11030,17,Zulqarnain Haider,2,6,8,4,2,2,0,0,0,0,run out,Zulqarnain Haider,Abdul Razzaq,,True,8,Zulqarnain Haider,Pakistan,461567
11031,18,Wahab Riaz,2,0,5,5,0,0,0,0,0,0,run out,Abdul Razzaq,Wahab Riaz,,True,9,Wahab Riaz,Pakistan,461567
11032,19,Saeed Ajmal,2,1,2,1,1,0,0,0,0,0,run out,Abdul Razzaq,Saeed Ajmal,,True,10,Saeed Ajmal,Pakistan,461567
11033,20,Shoaib Akhtar,2,0,1,1,0,0,0,0,0,0,,,,,False,11,Shoaib Akhtar,Pakistan,461567
11034,0,Asad Shafiq,1,19,39,30,5,1,0,3,0,0,caught,Asad Shafiq,Mohammad Hafeez,LL Tsotsobe,True,1,Asad Shafiq,Pakistan,461566
11035,1,Mohammad Hafeez,1,68,84,42,30,5,0,7,0,0,caught,Mohammad Hafeez,Younis Khan,J Botha,True,2,Mohammad Hafeez,Pakistan,461566
11036,2,Younis Khan,1,54,79,38,33,5,1,2,0,0,lbw,Younis Khan,Misbah-ul-Haq,J Botha,True,3,Younis Khan,Pakistan,461566
11037,3,Misbah-ul-Haq,1,14,25,12,12,1,0,0,0,0,caught,Misbah-ul-Haq,Fawad Alam,LL Tsotsobe,True,4,Misbah-ul-Haq,Pakistan,461566
11038,4,Fawad Alam,1,9,13,4,9,0,0,0,0,0,bowled,Fawad Alam,Zulqarnain Haider,CK Langeveldt,True,5,Fawad Alam,Pakistan,461566
11039,5,Shahid Afridi,1,1,2,1,1,0,0,0,0,0,caught,Shahid Afridi,Fawad Alam,LL Tsotsobe,True,6,Shahid Afridi,Pakistan,461566
11040,6,Abdul Razzaq,1,2,6,4,2,0,0,0,0,0,caught,Abdul Razzaq,Fawad Alam,LL Tsotsobe,True,7,Abdul Razzaq,Pakistan,461566
11041,7,Zulqarnain Haider,1,12,30,19,10,1,0,0,0,0,,,,,False,8,Zulqarnain Haider,Pakistan,461566
11042,8,Umar Gul,1,3,8,5,3,0,0,0,0,0,caught,Umar Gul,Zulqarnain Haider,M Morkel,True,9,Umar Gul,Pakistan,461566
11043,9,Saeed Ajmal,1,3,7,4,3,0,0,0,0,0,run out,Saeed Ajmal,Zulqarnain Haider,,True,10,Saeed Ajmal,Pakistan,461566
11044,10,Shoaib Akhtar,1,6,9,8,0,0,0,0,0,1,caught,Shoaib Akhtar,Zulqarnain Haider,CK Langeveldt,True,11,Shoaib Akhtar,Pakistan,461566
11045,11,GC Smith,2,18,23,15,3,2,1,2,0,0,retired hurt,GC Smith,HM Amla,Mohammad Hafeez,True,1,GC Smith,South Africa,461566
11046,12,HM Amla,2,35,29,12,10,2,1,3,0,1,lbw,HM Amla,JH Kallis,Saeed Ajmal,True,2,HM Amla,South Africa,461566
11047,13,JH Kallis,2,66,91,48,34,3,0,5,0,1,retired hurt,JH Kallis,JP Duminy,Umar Gul,True,3,JH Kallis,South Africa,461566
11048,14,AB de Villiers,2,51,55,25,21,3,0,6,0,0,caught and bowled,AB de Villiers,JH Kallis,Saeed Ajmal,True,4,AB de Villiers,South Africa,461566
11049,15,JP Duminy,2,10,29,19,10,0,0,0,0,0,,,,,False,5,JP Duminy,South Africa,461566
11050,16,CA Ingram,2,12,18,12,4,0,0,2,0,0,,,,,False,6,CA Ingram,South Africa,461566
11051,0,DPMD Jayawardene,1,39,69,48,14,1,1,5,0,0,caught,DPMD Jayawardene,TM Dilshan,I Sharma,True,1,DPMD Jayawardene,Sri Lanka,456668
11052,1,TM Dilshan,1,110,117,57,39,7,1,12,0,1,caught,TM Dilshan,KC Sangakkara,P Kumar,True,2,TM Dilshan,Sri Lanka,456668
11053,2,WU Tharanga,1,6,9,6,2,0,0,1,0,0,caught,WU Tharanga,TM Dilshan,Yuvraj Singh,True,3,WU Tharanga,Sri Lanka,456668
11054,3,KC Sangakkara,1,71,65,23,32,1,1,7,0,1,caught,KC Sangakkara,LPC Silva,MM Patel,True,4,KC Sangakkara,Sri Lanka,456668
11055,4,CK Kapugedera,1,12,12,6,4,0,0,2,0,0,caught,CK Kapugedera,KC Sangakkara,A Nehra,True,5,CK Kapugedera,Sri Lanka,456668
11056,5,AD Mathews,1,1,4,3,1,0,0,0,0,0,caught,AD Mathews,KC Sangakkara,I Sharma,True,6,AD Mathews,Sri Lanka,456668
11057,6,LPC Silva,1,26,24,10,7,4,1,2,0,0,,,,,False,7,LPC Silva,Sri Lanka,456668
11058,7,NLTC Perera,1,6,8,2,6,0,0,0,0,0,caught,NLTC Perera,LPC Silva,MM Patel,True,8,NLTC Perera,Sri Lanka,456668
11059,8,S Randiv,1,4,4,3,0,0,0,1,0,0,run out,S Randiv,LPC Silva,,True,9,S Randiv,Sri Lanka,456668
11060,9,V Sehwag,2,28,23,14,2,1,0,6,0,0,run out,V Sehwag,V Kohli,,True,1,V Sehwag,India,456668
11061,10,KD Karthik,2,0,2,2,0,0,0,0,0,0,caught,KD Karthik,V Sehwag,SL Malinga,True,2,KD Karthik,India,456668
11062,11,V Kohli,2,37,57,40,8,3,1,5,0,0,caught,V Kohli,MS Dhoni,NLTC Perera,True,3,V Kohli,India,456668
11063,12,Yuvraj Singh,2,26,32,18,10,0,0,4,0,0,caught,Yuvraj Singh,V Kohli,NLTC Perera,True,4,Yuvraj Singh,India,456668
11064,13,MS Dhoni,2,67,105,60,37,2,0,5,0,1,bowled,MS Dhoni,MM Patel,S Randiv,True,5,MS Dhoni,India,456668
11065,14,SK Raina,2,29,28,13,11,1,0,1,0,2,caught,SK Raina,MS Dhoni,S Randiv,True,6,SK Raina,India,456668
11066,15,RG Sharma,2,5,10,5,5,0,0,0,0,0,stumped,RG Sharma,MS Dhoni,S Randiv,True,7,RG Sharma,India,456668
11067,16,P Kumar,2,14,16,10,4,0,0,1,0,1,bowled,P Kumar,MS Dhoni,SL Malinga,True,8,P Kumar,India,456668
11068,17,I Sharma,2,0,12,12,0,0,0,0,0,0,bowled,I Sharma,MS Dhoni,NLTC Perera,True,9,I Sharma,India,456668
11069,18,A Nehra,2,2,7,6,0,1,0,0,0,0,caught,A Nehra,MS Dhoni,AD Mathews,True,10,A Nehra,India,456668
11070,19,MM Patel,2,0,1,1,0,0,0,0,0,0,,,,,False,11,MM Patel,India,456668
11071,0,KD Karthik,1,9,26,19,5,2,0,0,0,0,caught,KD Karthik,RG Sharma,KMDN Kulasekara,True,1,KD Karthik,India,456666
11072,1,V Sehwag,1,12,12,7,2,1,0,2,0,0,lbw,V Sehwag,KD Karthik,KMDN Kulasekara,True,2,V Sehwag,India,456666
11073,2,RG Sharma,1,11,21,16,3,0,0,2,0,0,lbw,RG Sharma,Yuvraj Singh,AD Mathews,True,3,RG Sharma,India,456666
11074,3,Yuvraj Singh,1,38,67,50,10,1,0,5,0,1,lbw,Yuvraj Singh,I Sharma,SL Malinga,True,4,Yuvraj Singh,India,456666
11075,4,SK Raina,1,8,16,11,4,0,0,1,0,0,caught,SK Raina,Yuvraj Singh,NLTC Perera,True,5,SK Raina,India,456666
11076,5,MS Dhoni,1,10,16,13,0,1,0,2,0,0,caught,MS Dhoni,Yuvraj Singh,NLTC Perera,True,6,MS Dhoni,India,456666
11077,6,RA Jadeja,1,0,9,9,0,0,0,0,0,0,caught,RA Jadeja,Yuvraj Singh,NLTC Perera,True,7,RA Jadeja,India,456666
11078,7,P Kumar,1,0,1,1,0,0,0,0,0,0,caught,P Kumar,Yuvraj Singh,NLTC Perera,True,8,P Kumar,India,456666
11079,8,A Nehra,1,2,4,3,0,1,0,0,0,0,caught,A Nehra,Yuvraj Singh,SL Malinga,True,9,A Nehra,India,456666
11080,9,I Sharma,1,3,25,23,1,1,0,0,0,0,bowled,I Sharma,PP Ojha,NLTC Perera,True,10,I Sharma,India,456666
11081,10,PP Ojha,1,2,10,8,2,0,0,0,0,0,,,,,False,11,PP Ojha,India,456666
11082,11,DPMD Jayawardene,2,33,37,23,7,1,0,6,0,0,caught,DPMD Jayawardene,WU Tharanga,I Sharma,True,1,DPMD Jayawardene,Sri Lanka,456666
11083,12,TM Dilshan,2,35,25,16,0,0,1,8,0,0,caught,TM Dilshan,DPMD Jayawardene,I Sharma,True,2,TM Dilshan,Sri Lanka,456666
11084,13,WU Tharanga,2,12,19,14,2,1,0,2,0,0,,,,,False,3,WU Tharanga,Sri Lanka,456666
11085,14,KC Sangakkara,2,13,15,10,1,2,0,2,0,0,,,,,False,4,KC Sangakkara,Sri Lanka,456666
11086,0,KD Karthik,1,0,3,3,0,0,0,0,0,0,caught,KD Karthik,V Sehwag,KD Mills,True,1,KD Karthik,India,456665
11087,1,V Sehwag,1,110,98,45,33,2,1,16,0,1,caught,V Sehwag,MS Dhoni,NL McCullum,True,2,V Sehwag,India,456665
11088,2,V Kohli,1,8,16,12,2,1,0,1,0,0,caught,V Kohli,V Sehwag,TG Southee,True,3,V Kohli,India,456665
11089,3,Yuvraj Singh,1,6,20,17,2,0,0,1,0,0,caught,Yuvraj Singh,V Sehwag,AJ McKay,True,4,Yuvraj Singh,India,456665
11090,4,SK Raina,1,1,3,2,1,0,0,0,0,0,caught,SK Raina,V Sehwag,TG Southee,True,5,SK Raina,India,456665
11091,5,MS Dhoni,1,38,79,52,22,2,0,3,0,0,caught,MS Dhoni,RA Jadeja,NL McCullum,True,6,MS Dhoni,India,456665
11092,6,RA Jadeja,1,17,27,19,5,0,0,3,0,0,caught,RA Jadeja,P Kumar,TG Southee,True,7,RA Jadeja,India,456665
11093,7,P Kumar,1,6,13,10,2,0,0,1,0,0,caught,P Kumar,I Sharma,TG Southee,True,8,P Kumar,India,456665
11094,8,A Nehra,1,0,12,12,0,0,0,0,0,0,caught and bowled,A Nehra,P Kumar,NL McCullum,True,9,A Nehra,India,456665
11095,9,I Sharma,1,8,12,7,4,0,0,1,0,0,,,,,False,10,I Sharma,India,456665
11096,10,MM Patel,1,7,11,7,3,0,0,1,0,0,caught,MM Patel,I Sharma,KD Mills,True,11,MM Patel,India,456665
11097,11,BJ Watling,2,2,13,11,2,0,0,0,0,0,bowled,BJ Watling,LRPL Taylor,A Nehra,True,1,BJ Watling,New Zealand,456665
11098,12,MJ Guptill,2,0,1,1,0,0,0,0,0,0,lbw,MJ Guptill,BJ Watling,P Kumar,True,2,MJ Guptill,New Zealand,456665
11099,13,LRPL Taylor,2,8,15,13,0,0,0,2,0,0,caught,LRPL Taylor,GD Elliott,P Kumar,True,3,LRPL Taylor,New Zealand,456665
11100,14,GD Elliott,2,11,42,34,7,0,0,1,0,0,lbw,GD Elliott,NL McCullum,MM Patel,True,4,GD Elliott,New Zealand,456665
11101,15,SB Styris,2,1,15,14,1,0,0,0,0,0,bowled,SB Styris,GD Elliott,P Kumar,True,5,SB Styris,New Zealand,456665
11102,16,KS Williamson,2,13,27,20,3,3,0,1,0,0,bowled,KS Williamson,GD Elliott,I Sharma,True,6,KS Williamson,New Zealand,456665
11103,17,GJ Hopkins,2,0,5,5,0,0,0,0,0,0,lbw,GJ Hopkins,GD Elliott,MM Patel,True,7,GJ Hopkins,New Zealand,456665
11104,18,NL McCullum,2,5,19,15,3,1,0,0,0,0,caught,NL McCullum,KD Mills,MM Patel,True,8,NL McCullum,New Zealand,456665
11105,19,KD Mills,2,52,35,20,4,1,0,7,0,3,caught,KD Mills,AJ McKay,A Nehra,True,9,KD Mills,New Zealand,456665
11106,20,TG Southee,2,10,5,3,0,0,0,1,0,1,caught,TG Southee,KD Mills,RA Jadeja,True,10,TG Southee,New Zealand,456665
11107,21,AJ McKay,2,3,12,10,1,1,0,0,0,0,,,,,False,11,AJ McKay,New Zealand,456665
11108,0,BJ Watling,1,55,70,44,14,3,1,8,0,0,caught,BJ Watling,GJ Hopkins,AD Mathews,True,1,BJ Watling,New Zealand,456664
11109,1,MJ Guptill,1,0,1,1,0,0,0,0,0,0,caught,MJ Guptill,BJ Watling,SL Malinga,True,2,MJ Guptill,New Zealand,456664
11110,2,LRPL Taylor,1,16,34,26,4,2,0,2,0,0,lbw,LRPL Taylor,BJ Watling,AD Mathews,True,3,LRPL Taylor,New Zealand,456664
11111,3,KS Williamson,1,0,2,2,0,0,0,0,0,0,caught,KS Williamson,BJ Watling,AD Mathews,True,4,KS Williamson,New Zealand,456664
11112,4,SB Styris,1,24,34,16,14,3,0,1,0,0,caught,SB Styris,BJ Watling,HMRKB Herath,True,5,SB Styris,New Zealand,456664
11113,5,GJ Hopkins,1,11,23,13,9,1,0,0,0,0,caught,GJ Hopkins,NL McCullum,SL Malinga,True,6,GJ Hopkins,New Zealand,456664
11114,6,NL McCullum,1,36,67,41,20,5,0,0,0,1,caught,NL McCullum,TG Southee,BAW Mendis,True,7,NL McCullum,New Zealand,456664
11115,7,DR Tuffey,1,0,1,1,0,0,0,0,0,0,bowled,DR Tuffey,NL McCullum,SL Malinga,True,8,DR Tuffey,New Zealand,456664
11116,8,KD Mills,1,11,25,19,3,2,0,1,0,0,caught,KD Mills,NL McCullum,HMRKB Herath,True,9,KD Mills,New Zealand,456664
11117,9,TG Southee,1,13,30,17,13,0,0,0,0,0,caught,TG Southee,AJ McKay,KMDN Kulasekara,True,10,TG Southee,New Zealand,456664
11118,10,AJ McKay,1,4,12,8,4,0,0,0,0,0,,,,,False,11,AJ McKay,New Zealand,456664
11119,11,WU Tharanga,2,70,110,70,28,3,0,9,0,0,caught,WU Tharanga,TT Samaraweera,KD Mills,True,1,WU Tharanga,Sri Lanka,456664
11120,12,TM Dilshan,2,5,9,7,1,0,0,1,0,0,caught and bowled,TM Dilshan,WU Tharanga,KD Mills,True,2,TM Dilshan,Sri Lanka,456664
11121,13,KC Sangakkara,2,48,66,40,15,5,1,5,0,0,caught,KC Sangakkara,WU Tharanga,SB Styris,True,3,KC Sangakkara,Sri Lanka,456664
11122,14,DPMD Jayawardene,2,5,11,6,5,0,0,0,0,0,caught,DPMD Jayawardene,WU Tharanga,NL McCullum,True,4,DPMD Jayawardene,Sri Lanka,456664
11123,15,TT Samaraweera,2,36,41,19,16,2,0,4,0,0,,,,,False,5,TT Samaraweera,Sri Lanka,456664
11124,16,AD Mathews,2,0,1,1,0,0,0,0,0,0,caught,AD Mathews,TT Samaraweera,KD Mills,True,6,AD Mathews,Sri Lanka,456664
11125,17,KMDN Kulasekara,2,7,3,1,1,0,0,0,0,1,caught,KMDN Kulasekara,TT Samaraweera,TG Southee,True,7,KMDN Kulasekara,Sri Lanka,456664
11126,18,HMRKB Herath,2,2,3,1,2,0,0,0,0,0,caught,HMRKB Herath,TT Samaraweera,KD Mills,True,8,HMRKB Herath,Sri Lanka,456664
11127,19,CK Kapugedera,2,9,9,3,5,0,0,1,0,0,,,,,False,9,CK Kapugedera,Sri Lanka,456664
11128,0,WU Tharanga,1,0,1,1,0,0,0,0,0,0,bowled,WU Tharanga,TM Dilshan,P Kumar,True,1,WU Tharanga,Sri Lanka,456663
11129,1,TM Dilshan,1,45,65,44,9,5,2,5,0,0,caught,TM Dilshan,AD Mathews,PP Ojha,True,2,TM Dilshan,Sri Lanka,456663
11130,2,KC Sangakkara,1,2,13,11,2,0,0,0,0,0,caught,KC Sangakkara,TM Dilshan,A Nehra,True,3,KC Sangakkara,Sri Lanka,456663
11131,3,DPMD Jayawardene,1,4,11,8,2,1,0,0,0,0,lbw,DPMD Jayawardene,TM Dilshan,P Kumar,True,4,DPMD Jayawardene,Sri Lanka,456663
11132,4,TT Samaraweera,1,7,23,19,3,0,0,1,0,0,caught,TT Samaraweera,TM Dilshan,I Sharma,True,5,TT Samaraweera,Sri Lanka,456663
11133,5,AD Mathews,1,15,28,19,7,0,0,2,0,0,lbw,AD Mathews,CK Kapugedera,RA Jadeja,True,6,AD Mathews,Sri Lanka,456663
11134,6,CK Kapugedera,1,10,28,22,4,0,2,0,0,0,bowled,CK Kapugedera,S Randiv,RA Jadeja,True,7,CK Kapugedera,Sri Lanka,456663
11135,7,S Randiv,1,43,61,36,16,4,1,4,0,0,caught,S Randiv,CRD Fernando,PP Ojha,True,8,S Randiv,Sri Lanka,456663
11136,8,KMDN Kulasekara,1,22,31,20,6,2,0,3,0,0,caught,KMDN Kulasekara,S Randiv,I Sharma,True,9,KMDN Kulasekara,Sri Lanka,456663
11137,9,SL Malinga,1,5,12,10,1,0,0,1,0,0,stumped,SL Malinga,S Randiv,PP Ojha,True,10,SL Malinga,Sri Lanka,456663
11138,10,CRD Fernando,1,6,11,8,1,1,1,0,0,0,,,,,False,11,CRD Fernando,Sri Lanka,456663
11139,11,KD Karthik,2,10,35,27,6,2,0,0,0,0,caught,KD Karthik,V Sehwag,AD Mathews,True,1,KD Karthik,India,456663
11140,12,V Sehwag,2,99,101,51,31,6,0,11,0,2,,,,,False,2,V Sehwag,India,456663
11141,13,V Kohli,2,0,3,3,0,0,0,0,0,0,caught,V Kohli,V Sehwag,CRD Fernando,True,3,V Kohli,India,456663
11142,14,RG Sharma,2,0,2,2,0,0,0,0,0,0,lbw,RG Sharma,V Sehwag,AD Mathews,True,4,RG Sharma,India,456663
11143,15,SK Raina,2,21,35,21,11,1,0,2,0,0,caught,SK Raina,V Sehwag,CRD Fernando,True,5,SK Raina,India,456663
11144,16,MS Dhoni,2,23,38,21,15,0,0,2,0,0,,,,,False,6,MS Dhoni,India,456663
11145,0,PJ Ingram,1,12,17,12,2,1,0,2,0,0,caught,PJ Ingram,LRPL Taylor,A Nehra,True,1,PJ Ingram,New Zealand,456662
11146,1,MJ Guptill,1,11,6,2,1,1,0,2,0,0,caught,MJ Guptill,PJ Ingram,P Kumar,True,2,MJ Guptill,New Zealand,456662
11147,2,LRPL Taylor,1,95,117,62,36,9,1,8,0,1,lbw,LRPL Taylor,GD Elliott,A Nehra,True,3,LRPL Taylor,New Zealand,456662
11148,3,KS Williamson,1,0,9,9,0,0,0,0,0,0,bowled,KS Williamson,LRPL Taylor,P Kumar,True,4,KS Williamson,New Zealand,456662
11149,4,SB Styris,1,89,97,48,32,6,1,9,0,1,bowled,SB Styris,LRPL Taylor,PP Ojha,True,5,SB Styris,New Zealand,456662
11150,5,JDP Oram,1,14,10,3,4,1,0,2,0,0,lbw,JDP Oram,LRPL Taylor,A Nehra,True,6,JDP Oram,New Zealand,456662
11151,6,GD Elliott,1,7,14,8,5,1,0,0,0,0,stumped,GD Elliott,GJ Hopkins,Yuvraj Singh,True,7,GD Elliott,New Zealand,456662
11152,7,GJ Hopkins,1,10,12,3,8,1,0,0,0,0,caught,GJ Hopkins,DR Tuffey,P Kumar,True,8,GJ Hopkins,New Zealand,456662
11153,8,DR Tuffey,1,19,14,8,2,0,1,2,0,1,caught,DR Tuffey,KD Mills,A Nehra,True,9,DR Tuffey,New Zealand,456662
11154,9,KD Mills,1,9,5,2,1,0,0,2,0,0,run out,AJ McKay,KD Mills,,True,10,KD Mills,New Zealand,456662
11155,10,AJ McKay,1,0,1,1,0,0,0,0,0,0,,,,,False,11,AJ McKay,New Zealand,456662
11156,11,KD Karthik,2,14,21,14,4,1,0,2,0,0,lbw,KD Karthik,RG Sharma,DR Tuffey,True,1,KD Karthik,India,456662
11157,12,V Sehwag,2,19,24,15,5,1,0,3,0,0,caught,V Sehwag,KD Karthik,KD Mills,True,2,V Sehwag,India,456662
11158,13,RG Sharma,2,4,11,9,1,0,1,0,0,0,caught,RG Sharma,Yuvraj Singh,DR Tuffey,True,3,RG Sharma,India,456662
11159,14,Yuvraj Singh,2,5,27,25,1,0,0,1,0,0,caught,Yuvraj Singh,RA Jadeja,AJ McKay,True,4,Yuvraj Singh,India,456662
11160,15,SK Raina,2,6,6,4,0,1,0,1,0,0,caught,SK Raina,Yuvraj Singh,DR Tuffey,True,5,SK Raina,India,456662
11161,16,MS Dhoni,2,2,9,8,0,1,0,0,0,0,run out,MS Dhoni,Yuvraj Singh,,True,6,MS Dhoni,India,456662
11162,17,RA Jadeja,2,20,44,32,8,2,0,2,0,0,caught,RA Jadeja,A Nehra,KS Williamson,True,7,RA Jadeja,India,456662
11163,18,P Kumar,2,1,8,7,1,0,0,0,0,0,caught,P Kumar,RA Jadeja,JDP Oram,True,8,P Kumar,India,456662
11164,19,A Mithun,2,4,17,13,4,0,0,0,0,0,caught,A Mithun,RA Jadeja,JDP Oram,True,9,A Mithun,India,456662
11165,20,A Nehra,2,4,11,10,0,0,0,1,0,0,caught,A Nehra,PP Ojha,KD Mills,True,10,A Nehra,India,456662
11166,21,PP Ojha,2,0,4,4,0,0,0,0,0,0,,,,,False,11,PP Ojha,India,456662
11167,0,G Gambhir,1,15,16,8,5,1,0,2,0,0,run out,G Gambhir,KD Karthik,,True,1,G Gambhir,India,455237
11168,1,KD Karthik,1,66,86,52,20,5,0,9,0,0,caught,KD Karthik,MS Dhoni,SHT Kandamby,True,2,KD Karthik,India,455237
11169,2,V Kohli,1,28,34,19,10,1,0,4,0,0,caught,V Kohli,KD Karthik,SL Malinga,True,3,V Kohli,India,455237
11170,3,MS Dhoni,1,38,52,27,20,2,0,2,0,1,caught,MS Dhoni,RG Sharma,SHT Kandamby,True,4,MS Dhoni,India,455237
11171,4,RG Sharma,1,41,52,22,25,2,0,3,0,0,caught,RG Sharma,RA Jadeja,KMDN Kulasekara,True,5,RG Sharma,India,455237
11172,5,SK Raina,1,29,33,16,11,3,0,3,0,0,lbw,SK Raina,RG Sharma,SL Malinga,True,6,SK Raina,India,455237
11173,6,RA Jadeja,1,25,30,12,13,4,0,1,0,0,,,,,False,7,RA Jadeja,India,455237
11174,7,Harbhajan Singh,1,7,7,2,3,2,0,0,0,0,,,,,False,8,Harbhajan Singh,India,455237
11175,8,WU Tharanga,2,16,30,22,3,3,1,1,0,0,bowled,WU Tharanga,KC Sangakkara,Z Khan,True,1,WU Tharanga,Sri Lanka,455237
11176,9,TM Dilshan,2,0,2,2,0,0,0,0,0,0,caught,TM Dilshan,WU Tharanga,P Kumar,True,2,TM Dilshan,Sri Lanka,455237
11177,10,KC Sangakkara,2,17,41,30,9,0,0,2,0,0,caught,KC Sangakkara,SHT Kandamby,A Nehra,True,3,KC Sangakkara,Sri Lanka,455237
11178,11,DPMD Jayawardene,2,11,21,15,3,2,0,1,0,0,caught,DPMD Jayawardene,KC Sangakkara,A Nehra,True,4,DPMD Jayawardene,Sri Lanka,455237
11179,12,AD Mathews,2,0,2,2,0,0,0,0,0,0,caught,AD Mathews,KC Sangakkara,A Nehra,True,5,AD Mathews,Sri Lanka,455237
11180,13,SHT Kandamby,2,31,46,24,17,3,0,2,0,0,run out,CK Kapugedera,SHT Kandamby,,True,6,SHT Kandamby,Sri Lanka,455237
11181,14,CK Kapugedera,2,55,88,55,23,5,0,4,0,1,,,,,False,7,CK Kapugedera,Sri Lanka,455237
