,match_id,home_team,away_team,gender,season,competition,match_number,venue,city,toss_winner,toss_decision,umpire,umpire_2,reserve_umpire,match_referee,winner,winner_wickets,start_date,end_date,winner_runs,series,player_of_match,tv_umpire,neutralvenue,outcome,method,player_of_match_2,reserve_umpire_2,eliminator,match_number_2
424,573015,Australia,Sri Lanka,male,2012/13,,2,Adelaide Oval,,Sri Lanka,field,M Erasmus,SD Fry,PR Reiffel,J Srinath,Sri Lanka,8,2013/01/13,2013/01/13,,Sri Lanka in Australia ODI Series,HDRL Thirimanne,RA Kettleborough,,,,,,,
425,573014,Australia,Sri Lanka,male,2012/13,,1,Melbourne Cricket Ground,,Australia,bat,RA Kettleborough,PR Reiffel,SD Fry,J Srinath,Australia,,2013/01/11,2013/01/11,107,Sri Lanka in Australia ODI Series,PJ Hughes,M Erasmus,,,,,,,
426,571947,Afghanistan,Australia,male,2012,,,Sharjah Cricket Association Stadium,,Australia,bat,BF Bowden,Shozab Raza,Ahmed Shah Durrani,J Srinath,Australia,,2012/08/25,2012/08/25,66,,MA Starc,Zameer Haider,true,,,,,,
427,571147,Australia,Pakistan,male,2012,,3,Sharjah Cricket Stadium,,Australia,field,Ahsan Raza,BF Bowden,Shozab Raza,RS Mahanama,Australia,3,2012/09/03,2012/09/03,,Pakistan v Australia ODI Series,MEK Hussey,NJ Llong,true,,,,,,
428,571146,Australia,Pakistan,male,2012,,2,Sheikh Zayed Stadium,Abu Dhabi,Australia,bat,Ahsan Raza,NJ Llong,Zameer Haider,RS Mahanama,Pakistan,7,2012/08/31,2012/08/31,,Pakistan v Australia ODI Series,Nasir Jamshed,BF Bowden,true,,,,,,
429,571145,Australia,Pakistan,male,2012,,1,Sharjah Cricket Stadium,,Pakistan,bat,BF Bowden,Zameer Haider,Shozab Raza,J Srinath,Australia,4,2012/08/28,2012/08/28,,Pakistan v Australia ODI Series,MA Starc,NJ Llong,true,,,,,,
430,569242,New Zealand,England,male,2012/13,,3,Eden Park,Auckland,England,field,CB Gaffaney,S Ravi,GAV Baxter,RS Mahanama,England,5,2013/02/23,2013/02/23,,England in New Zealand ODI Series,,RJ Tucker,,,,,,,
431,569241,New Zealand,England,male,2012/13,,2,McLean Park,Napier,England,field,CB Gaffaney,RJ Tucker,GAV Baxter,RS Mahanama,England,8,2013/02/20,2013/02/20,,England in New Zealand ODI Series,,S Ravi,,,,,,,
432,569240,New Zealand,England,male,2012/13,,1,Seddon Park,Hamilton,New Zealand,field,GAV Baxter,S Ravi,DJ Walker,RS Mahanama,New Zealand,3,2013/02/17,2013/02/17,,England in New Zealand ODI Series,BB McCullum,RJ Tucker,,,,,,,
433,567372,South Africa,Pakistan,male,2012/13,,5,Willowmoore Park,Benoni,Pakistan,bat,BF Bowden,JD Cloete,AT Holdstock,AJ Pycroft,South Africa,6,2013/03/24,2013/03/24,,Pakistan in South Africa ODI Series,AB de Villiers,HDPK Dharmasena,,,,,,,
434,567371,South Africa,Pakistan,male,2012/13,,4,Kingsmead,Durban,South Africa,bat,HDPK Dharmasena,S George,M Erasmus,AJ Pycroft,Pakistan,3,2013/03/21,2013/03/21,,Pakistan in South Africa ODI Series,Misbah-ul-Haq,BF Bowden,,,,,,,
435,567370,South Africa,Pakistan,male,2012/13,,3,New Wanderers Stadium,Johannesburg,Pakistan,field,BF Bowden,S George,AT Holdstock,AJ Pycroft,South Africa,,2013/03/17,2013/03/17,34,Pakistan in South Africa ODI Series,HM Amla,HDPK Dharmasena,,,,AB de Villiers,,,
436,567369,South Africa,Pakistan,male,2012/13,,2,SuperSport Park,Centurion,South Africa,bat,BF Bowden,AT Holdstock,JD Cloete,AJ Pycroft,Pakistan,6,2013/03/15,2013/03/15,,Pakistan in South Africa ODI Series,Mohammad Irfan,HDPK Dharmasena,,,D/L,,,,
437,567368,South Africa,Pakistan,male,2012/13,,1,Chevrolet Park,Bloemfontein,Pakistan,field,JD Cloete,HDPK Dharmasena,S George,AJ Pycroft,South Africa,,2013/03/10,2013/03/10,125,Pakistan in South Africa ODI Series,CA Ingram,BF Bowden,,,,,,,
438,567360,South Africa,New Zealand,male,2012/13,,3,Senwes Park,Potchefstroom,New Zealand,bat,Enamul Haque,AT Holdstock,JD Cloete,DC Boon,South Africa,1,2013/01/25,2013/01/25,,New Zealand in South Africa ODI Series,GC Smith,Aleem Dar,,,,,,,
439,567359,South Africa,New Zealand,male,2012/13,,2,De Beers Diamond Oval,Kimberley,South Africa,field,Aleem Dar,JD Cloete,S George,DC Boon,New Zealand,,2013/01/22,2013/01/22,27,New Zealand in South Africa ODI Series,KS Williamson,Enamul Haque,,,,,,,
440,567358,South Africa,New Zealand,male,2012/13,,1,Boland Park,Paarl,New Zealand,field,Enamul Haque,S George,JD Cloete,DC Boon,New Zealand,1,2013/01/19,2013/01/19,,New Zealand in South Africa ODI Series,JEC Franklin,Aleem Dar,,,,,,,
441,566948,England,India,male,2013,ICC Champions Trophy,,Edgbaston,Birmingham,England,field,HDPK Dharmasena,RJ Tucker,Aleem Dar,RS Madugalle,India,,2013/06/23,2013/06/23,5,,RA Jadeja,BNJ Oxenford,,,,,,,
442,566947,India,Sri Lanka,male,2013,ICC Champions Trophy,,Sophia Gardens,Cardiff,India,field,Aleem Dar,RA Kettleborough,IJ Gould,BC Broad,India,8,2013/06/20,2013/06/20,,,I Sharma,NJ Llong,true,,,,,,
443,566946,England,South Africa,male,2013,ICC Champions Trophy,,Kennington Oval,London,England,field,HDPK Dharmasena,RJ Tucker,SJ Davis,J Srinath,England,7,2013/06/19,2013/06/19,,,JC Tredwell,BNJ Oxenford,,,,,,,
444,566945,England,Australia,male,2013,,5,The Rose Bowl,Southampton,Australia,bat,Aleem Dar,RJ Bailey,RT Robinson,JJ Crowe,Australia,,2013/09/16,2013/09/16,49,NatWest Series,SR Watson,S Ravi,,,,,,,
445,566944,England,Australia,male,2013,,4,Sophia Gardens,Cardiff,England,field,RJ Bailey,S Ravi,MA Gough,JJ Crowe,England,3,2013/09/14,2013/09/14,,NatWest Series,JC Buttler,Aleem Dar,,,,,,,
446,566943,England,Australia,male,2013,,3,Edgbaston,Birmingham,Australia,field,Aleem Dar,MA Gough,RJ Bailey,JJ Crowe,,,2013/09/11,2013/09/11,,NatWest Series,,S Ravi,,no result,,,,,
447,566942,England,Australia,male,2013,,2,Old Trafford,Manchester,England,field,RA Kettleborough,S Ravi,RT Robinson,JJ Crowe,Australia,,2013/09/08,2013/09/08,88,NatWest Series,MJ Clarke,Aleem Dar,,,,,,,
448,566940,Ireland,England,male,2013,,,"The Village, Malahide",Dublin,England,field,M Hawthorne,RSA Palliyaguruge,L Fourie,RS Mahanama,England,6,2013/09/03,2013/09/03,,RSA Challenge,EJG Morgan,RP Smith,,,,,,,
449,566925,England,New Zealand,male,2013,,3,Trent Bridge,Nottingham,New Zealand,field,Aleem Dar,RT Robinson,MA Gough,DC Boon,England,,2013/06/05,2013/06/05,34,NatWest Series,JC Buttler,SJ Davis,,,,,,,
450,566924,England,New Zealand,male,2013,,2,The Rose Bowl,Southampton,New Zealand,bat,RJ Bailey,SJ Davis,RK Illingworth,DC Boon,New Zealand,,2013/06/02,2013/06/02,86,NatWest Series,MJ Guptill,Aleem Dar,,,,,,,
451,566923,England,New Zealand,male,2013,,1,Lord's,London,New Zealand,field,Aleem Dar,RK Illingworth,RJ Bailey,DC Boon,New Zealand,5,2013/05/31,2013/05/31,,NatWest Series,MJ Guptill,SJ Davis,,,,,,,
452,565816,India,England,male,2012/13,,5,Himachal Pradesh Cricket Association Stadium,Dharamsala,England,field,S Asnani,SJ Davis,S Das,AJ Pycroft,England,7,2013/01/27,2013/01/27,,England in India ODI Series,IR Bell,C Shamshuddin,,,,,,,
453,565815,India,England,male,2012/13,,4,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,field,S Asnani,SJ Davis,AK Chaudhary,AJ Pycroft,India,5,2013/01/23,2013/01/23,,England in India ODI Series,SK Raina,C Shamshuddin,,,,,,,
454,565814,India,England,male,2012/13,,3,JSCA International Stadium Complex,Ranchi,India,field,SJ Davis,S Ravi,PG Pathak,AJ Pycroft,India,7,2013/01/19,2013/01/19,,England in India ODI Series,V Kohli,VA Kulkarni,,,,,,,
455,565813,India,England,male,2012/13,,2,Nehru Stadium,Kochi,India,bat,SJ Davis,VA Kulkarni,CK Nandan,AJ Pycroft,India,,2013/01/15,2013/01/15,127,England in India ODI Series,RA Jadeja,S Asnani,,,,,,,
456,565812,India,England,male,2012/13,,1,Saurashtra Cricket Association Stadium,Rajkot,England,bat,SJ Davis,S Ravi,RM Deshpande,AJ Pycroft,England,,2013/01/11,2013/01/11,9,England in India ODI Series,JC Tredwell,VA Kulkarni,,,,,,,
457,564785,Sri Lanka,India,male,2012,,5,Pallekele International Cricket Stadium,,India,bat,BNJ Oxenford,TH Wijewardene,HMNC Dhanasinghe,BC Broad,India,,2012/08/04,2012/08/04,20,India in Sri Lanka ODI Series,IK Pathan,RSA Palliyaguruge,,,,,,,
458,564784,Sri Lanka,India,male,2012,,4,R Premadasa Stadium,Colombo,Sri Lanka,bat,HDPK Dharmasena,BNJ Oxenford,RR Wimalasiri,BC Broad,India,6,2012/07/31,2012/07/31,,India in Sri Lanka ODI Series,V Kohli,TH Wijewardene,,,,,,,
459,564783,Sri Lanka,India,male,2012,,3,R Premadasa Stadium,Colombo,Sri Lanka,bat,HDPK Dharmasena,BNJ Oxenford,MVD Zilva,BC Broad,India,5,2012/07/28,2012/07/28,,India in Sri Lanka ODI Series,SK Raina,REJ Martinesz,,,,,,,
460,564782,Sri Lanka,India,male,2012,,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,India,bat,BNJ Oxenford,RSA Palliyaguruge,MSK Nandiweera,BC Broad,Sri Lanka,9,2012/07/24,2012/07/24,,India in Sri Lanka ODI Series,NLTC Perera,REJ Martinesz,,,,,,,
461,564781,Sri Lanka,India,male,2012,,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,India,bat,REJ Martinesz,BNJ Oxenford,SSK Gallage,BC Broad,India,,2012/07/21,2012/07/21,21,India in Sri Lanka ODI Series,V Kohli,RSA Palliyaguruge,,,,,,,
462,562443,Sri Lanka,Pakistan,male,2012,,5,R Premadasa Stadium,Colombo,Pakistan,bat,REJ Martinesz,PR Reiffel,WN de Silva,BC Broad,Sri Lanka,2,2012/06/18,2012/06/18,,Pakistan in Sri Lanka ODI Series,AD Mathews,RSA Palliyaguruge,,,,,,,
463,562442,Sri Lanka,Pakistan,male,2012,,4,R Premadasa Stadium,Colombo,Sri Lanka,bat,REJ Martinesz,PR Reiffel,WN de Silva,BC Broad,Sri Lanka,,2012/06/16,2012/06/16,44,Pakistan in Sri Lanka ODI Series,NLTC Perera,RSA Palliyaguruge,,,,,,,
464,562441,Sri Lanka,Pakistan,male,2012,,3,R Premadasa Stadium,Colombo,Pakistan,bat,EAR de Silva,PR Reiffel,RA Kottahachchi,BC Broad,,,2012/06/13,2012/06/13,,Pakistan in Sri Lanka ODI Series,,RSA Palliyaguruge,,no result,,,,,
465,562440,Sri Lanka,Pakistan,male,2012,,2,Pallekele International Cricket Stadium,,Sri Lanka,bat,RSA Palliyaguruge,PR Reiffel,TH Wijewardene,BC Broad,Sri Lanka,,2012/06/09,2012/06/09,76,Pakistan in Sri Lanka ODI Series,NLTC Perera,REJ Martinesz,,,,,,,
466,562439,Sri Lanka,Pakistan,male,2012,,1,Pallekele International Cricket Stadium,,Sri Lanka,bat,REJ Martinesz,PR Reiffel,TH Wijewardene,BC Broad,Pakistan,6,2012/06/07,2012/06/07,,Pakistan in Sri Lanka ODI Series,Umar Gul,RSA Palliyaguruge,,,D/L,,,,
467,560927,West Indies,New Zealand,male,2012,,5,"Warner Park, Basseterre",St Kitts,West Indies,bat,RA Kettleborough,JS Wilson,PJ Nero,AJ Pycroft,West Indies,,2012/07/16,2012/07/16,20,New Zealand in West Indies ODI Series,SP Narine,RK Illingworth,,,,,,,
468,560926,West Indies,New Zealand,male,2012,,4,"Warner Park, Basseterre",St Kitts,West Indies,bat,RK Illingworth,PJ Nero,JS Wilson,AJ Pycroft,West Indies,,2012/07/14,2012/07/14,24,New Zealand in West Indies ODI Series,SP Narine,RA Kettleborough,,,,,,,
469,560925,West Indies,New Zealand,male,2012,,3,"Warner Park, Basseterre",St Kitts,West Indies,field,RA Kettleborough,JS Wilson,PJ Nero,AJ Pycroft,New Zealand,,2012/07/11,2012/07/11,88,New Zealand in West Indies ODI Series,RJ Nicol,RK Illingworth,,,,,,,
470,560924,West Indies,New Zealand,male,2012,,2,"Sabina Park, Kingston",Jamaica,New Zealand,field,GO Brathwaite,RK Illingworth,PJ Nero,AJ Pycroft,West Indies,,2012/07/07,2012/07/07,55,New Zealand in West Indies ODI Series,MN Samuels,RA Kettleborough,,,,,,,
471,560923,West Indies,New Zealand,male,2012,,1,"Sabina Park, Kingston",Jamaica,West Indies,field,RA Kettleborough,PJ Nero,GO Brathwaite,AJ Pycroft,West Indies,9,2012/07/05,2012/07/05,,New Zealand in West Indies ODI Series,AD Russell,RK Illingworth,,,D/L,,,,
472,555892,Ireland,Afghanistan,male,2012,"ICC World Cricket League Championship, 2011-2013/14",26,Clontarf Cricket Club Ground,Dublin,Afghanistan,field,S George,RP Smith,K Smith,DT Jukes,Ireland,,2012/07/05,2012/07/05,59,,,,,,,,,,
473,545656,Afghanistan,Pakistan,male,2011/12,,,Sharjah Cricket Stadium,,Afghanistan,bat,Shozab Raza,SJA Taufel,Zameer Haider,JJ Crowe,Pakistan,7,2012/02/10,2012/02/10,,,Shahid Afridi,Ahsan Raza,true,,,,,,
474,543888,Afghanistan,Netherlands,male,2011/12,"ICC World Cricket League Championship, 2011-2013/14",21,Sharjah Cricket Stadium,,Afghanistan,bat,CB Gaffaney,Sarika Prasad,,DT Jukes,Netherlands,9,2012/03/29,2012/03/29,,,,,true,,,,,,
475,543882,Kenya,Ireland,male,2011/12,"ICC World Cricket League Championship, 2011-2013",18,Mombasa Sports Club Ground,,Ireland,bat,S George,RB Tiffin,V Patel,D Govindjee,Ireland,,2012/02/20,2012/02/20,117,,EC Joyce,,,,,,,,
476,543881,Kenya,Ireland,male,2011/12,"ICC World Cricket League Championship, 2011-2013",17,Mombasa Sports Club Ground,,Ireland,bat,D Odhiambo,RB Tiffin,K Gulamabbas,D Govindjee,Kenya,7,2012/02/18,2012/02/18,,,T Mishra,,,,,,,,
477,540172,West Indies,Australia,male,2011/12,,5,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,field,HDPK Dharmasena,PJ Nero,GO Brathwaite,AJ Pycroft,Australia,,2012/03/25,2012/03/25,30,Australia in West Indies ODI Series,DJG Sammy,SK Tarapore,,,,,,,
478,540171,West Indies,Australia,male,2011/12,,4,"Beausejour Stadium, Gros Islet",St Lucia,Australia,field,GO Brathwaite,SK Tarapore,PJ Nero,AJ Pycroft,West Indies,,2012/03/23,2012/03/23,42,Australia in West Indies ODI Series,KA Pollard,HDPK Dharmasena,,,,,,,
479,540170,West Indies,Australia,male,2011/12,,3,"Arnos Vale Ground, Kingstown",St Vincent,Australia,bat,HDPK Dharmasena,PJ Nero,GO Brathwaite,AJ Pycroft,,,2012/03/20,2012/03/20,,Australia in West Indies ODI Series,MEK Hussey,SK Tarapore,,tie,,,,,
480,540169,West Indies,Australia,male,2011/12,,2,"Arnos Vale Ground, Kingstown",St Vincent,West Indies,field,GO Brathwaite,SK Tarapore,PJ Nero,AJ Pycroft,West Indies,5,2012/03/18,2012/03/18,,Australia in West Indies ODI Series,SP Narine,HDPK Dharmasena,,,D/L,,,,
481,540168,West Indies,Australia,male,2011/12,,1,"Arnos Vale Ground, Kingstown",St Vincent,Australia,bat,HDPK Dharmasena,PJ Nero,GO Brathwaite,AJ Pycroft,Australia,,2012/03/16,2012/03/16,64,Australia in West Indies ODI Series,GJ Bailey,SK Tarapore,,,,,,,
482,538071,Bangladesh,Pakistan,male,2011/12,,3,Zahur Ahmed Chowdhury Stadium,Chittagong,Pakistan,bat,JD Cloete,Enamul Haque,Gazi Sohel,J Srinath,Pakistan,,2011/12/06,2011/12/06,58,Pakistan in Bangladesh ODI Series,Umar Akmal,Sharfuddoula,,,,,,,
483,538070,Bangladesh,Pakistan,male,2011/12,,2,Shere Bangla National Stadium,Mirpur,Pakistan,bat,JD Cloete,Nadir Shah,Mahfuzur Rahman,J Srinath,Pakistan,,2011/12/03,2011/12/03,76,Pakistan in Bangladesh ODI Series,Nasir Hossain,Enamul Haque,,,,,,,
484,538069,Bangladesh,Pakistan,male,2011/12,,1,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,JD Cloete,Enamul Haque,Masudur Rahman,J Srinath,Pakistan,5,2011/12/01,2011/12/01,,Pakistan in Bangladesh ODI Series,Shahid Afridi,Sharfuddoula,,,,,,,
485,536933,India,West Indies,male,2011/12,,5,"MA Chidambaram Stadium, Chepauk",Chennai,India,bat,S Asnani,AL Hill,CK Nandan,DC Boon,India,,2011/12/11,2011/12/11,34,West Indies in India ODI Series,MK Tiwary,VA Kulkarni,,,,,,,
486,536932,India,West Indies,male,2011/12,,4,Holkar Cricket Stadium,Indore,India,bat,AL Hill,S Ravi,CK Nandan,DC Boon,India,,2011/12/08,2011/12/08,153,West Indies in India ODI Series,V Sehwag,S Asnani,,,,,,,
487,536931,India,West Indies,male,2011/12,,3,"Sardar Patel Stadium, Motera",Ahmedabad,India,field,S Asnani,AL Hill,,DC Boon,West Indies,,2011/12/05,2011/12/05,16,West Indies in India ODI Series,R Rampaul,VA Kulkarni,,,,,,,
488,536930,India,West Indies,male,2011/12,,2,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,field,AL Hill,S Ravi,,DC Boon,India,5,2011/12/02,2011/12/02,,West Indies in India ODI Series,V Kohli,S Asnani,,,,,,,
489,536929,India,West Indies,male,2011/12,,1,Barabati Stadium,Cuttack,India,field,AL Hill,SK Tarapore,C Shamshuddin,DC Boon,India,1,2011/11/29,2011/11/29,,West Indies in India ODI Series,RG Sharma,S Ravi,,,,,,,
490,535800,Bangladesh,Pakistan,male,2011/12,Asia Cup,,Shere Bangla National Stadium,Mirpur,Bangladesh,field,SJ Davis,IJ Gould,Masudur Rahman,DC Boon,Pakistan,,2012/03/22,2012/03/22,2,,Shahid Afridi,S Ravi,,,,,,,
491,535799,Bangladesh,Sri Lanka,male,2011/12,Asia Cup,6,Shere Bangla National Stadium,Mirpur,Bangladesh,field,SJ Davis,PR Reiffel,Gazi Sohel,DC Boon,Bangladesh,5,2012/03/20,2012/03/20,,,Shakib Al Hasan,S Ravi,,,D/L,,,,
492,535798,India,Pakistan,male,2011/12,Asia Cup,5,Shere Bangla National Stadium,Mirpur,Pakistan,bat,SJ Davis,IJ Gould,Masudur Rahman,DC Boon,India,6,2012/03/18,2012/03/18,,,V Kohli,Sharfuddoula,true,,,,,,
493,535797,Bangladesh,India,male,2011/12,Asia Cup,4,Shere Bangla National Stadium,Mirpur,Bangladesh,field,IJ Gould,PR Reiffel,Gazi Sohel,DC Boon,Bangladesh,5,2012/03/16,2012/03/16,,,Shakib Al Hasan,RSA Palliyaguruge,,,,,,,
494,535796,Pakistan,Sri Lanka,male,2011/12,Asia Cup,3,Shere Bangla National Stadium,Mirpur,Sri Lanka,bat,SJ Davis,PR Reiffel,Masudur Rahman,DC Boon,Pakistan,6,2012/03/15,2012/03/15,,,Aizaz Cheema,Sharfuddoula,true,,,,,,
495,535795,India,Sri Lanka,male,2011/12,Asia Cup,2,Shere Bangla National Stadium,Mirpur,Sri Lanka,field,SJ Davis,IJ Gould,Gazi Sohel,DC Boon,India,,2012/03/13,2012/03/13,50,,V Kohli,Shozab Raza,true,,,,,,
496,535794,Bangladesh,Pakistan,male,2011/12,Asia Cup,1,Shere Bangla National Stadium,Mirpur,Bangladesh,field,IJ Gould,PR Reiffel,Masudur Rahman,DC Boon,Pakistan,,2012/03/11,2012/03/11,21,,Mohammad Hafeez,S Ravi,,,,,,,
497,534232,England,South Africa,male,2012,,5,Trent Bridge,Nottingham,England,bat,HDPK Dharmasena,RK Illingworth,RJ Bailey,AJ Pycroft,South Africa,7,2012/09/05,2012/09/05,,NatWest Series,HM Amla,SJA Taufel,,,,,,,
498,534231,England,South Africa,male,2012,,4,Lord's,London,England,field,RK Illingworth,SJA Taufel,DJ Millns,AJ Pycroft,England,6,2012/09/02,2012/09/02,,NatWest Series,IR Bell,HDPK Dharmasena,,,,,,,
499,534230,England,South Africa,male,2012,,3,Kennington Oval,London,South Africa,bat,HDPK Dharmasena,RA Kettleborough,RK Illingworth,AJ Pycroft,England,4,2012/08/31,2012/08/31,,NatWest Series,EJG Morgan,SJA Taufel,,,,,,,
500,534229,England,South Africa,male,2012,,2,The Rose Bowl,Southampton,South Africa,bat,RJ Bailey,SJA Taufel,RA Kettleborough,AJ Pycroft,South Africa,,2012/08/28,2012/08/28,80,NatWest Series,HM Amla,HDPK Dharmasena,,,,,,,
501,534228,England,South Africa,male,2012,,1,Sophia Gardens,Cardiff,South Africa,field,HDPK Dharmasena,RA Kettleborough,MA Gough,AJ Pycroft,,,2012/08/24,2012/08/24,,NatWest Series,,SJA Taufel,,no result,,,,,
502,534219,England,Australia,male,2012,,5,Old Trafford,Manchester,England,field,Aleem Dar,IJ Gould,RJ Bailey,J Srinath,England,7,2012/07/10,2012/07/10,,NatWest Series,RS Bopara,M Erasmus,,,D/L,,,,
503,534218,England,Australia,male,2012,,4,Riverside Ground,Chester-le-Street,England,field,M Erasmus,NJ Llong,MA Gough,J Srinath,England,8,2012/07/07,2012/07/07,,NatWest Series,ST Finn,Aleem Dar,,,,,,,
504,534216,England,Australia,male,2012,,2,Kennington Oval,London,Australia,bat,M Erasmus,RK Illingworth,RJ Bailey,J Srinath,England,6,2012/07/01,2012/07/01,,NatWest Series,RS Bopara,Aleem Dar,,,,,,,
505,534215,England,Australia,male,2012,,1,Lord's,London,Australia,field,Aleem Dar,RA Kettleborough,RK Illingworth,J Srinath,England,,2012/06/29,2012/06/29,15,NatWest Series,EJG Morgan,M Erasmus,,,,,,,
506,534214,Ireland,Australia,male,2012,,,"Civil Service Cricket Club, Stormont",Belfast,Australia,field,M Hawthorne,RA Kettleborough,K Smith,BC Broad,,,2012/06/23,2012/06/23,,,,MA Eggleston,,no result,,,,,
507,534210,England,West Indies,male,2012,,2,Kennington Oval,London,England,field,RJ Bailey,AL Hill,RK Illingworth,JJ Crowe,England,8,2012/06/19,2012/06/19,,NatWest Series,AN Cook,HDPK Dharmasena,,,,,,,
508,534209,England,West Indies,male,2012,,1,The Rose Bowl,Southampton,West Indies,field,HDPK Dharmasena,RA Kettleborough,NJ Llong,JJ Crowe,England,,2012/06/16,2012/06/16,114,NatWest Series,IR Bell,AL Hill,,,D/L,,,,
509,531985,Bangladesh,West Indies,male,2011/12,,3,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,field,Enamul Haque,PR Reiffel,Masudur Rahman,AJ Pycroft,Bangladesh,8,2011/10/18,2011/10/18,,West Indies in Bangladesh ODI Series,Shakib Al Hasan,Sharfuddoula,,,,,,,
510,531984,Bangladesh,West Indies,male,2011/12,,2,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,Nadir Shah,PR Reiffel,Anisur Rahman,AJ Pycroft,West Indies,8,2011/10/15,2011/10/15,,West Indies in Bangladesh ODI Series,MN Samuels,Sharfuddoula,,,,,,,
511,531983,Bangladesh,West Indies,male,2011/12,,1,Shere Bangla National Stadium,Mirpur,Bangladesh,field,Enamul Haque,PR Reiffel,Anisur Rahman,AJ Pycroft,West Indies,,2011/10/13,2011/10/13,40,West Indies in Bangladesh ODI Series,LMP Simmons,Nadir Shah,,,,,,,
512,531634,England,Pakistan,male,2011/12,,4,Dubai International Cricket Stadium,,Pakistan,bat,HDPK Dharmasena,Zameer Haider,Ahsan Raza,JJ Crowe,England,4,2012/02/21,2012/02/21,,Pakistan v England ODI Series,KP Pietersen,SJA Taufel,true,,,,,,
513,531633,England,Pakistan,male,2011/12,,3,Dubai International Cricket Stadium,,Pakistan,bat,Aleem Dar,SJA Taufel,Zameer Haider,JJ Crowe,England,9,2012/02/18,2012/02/18,,Pakistan v England ODI Series,KP Pietersen,HDPK Dharmasena,true,,,,,,
514,531632,England,Pakistan,male,2011/12,,2,Sheikh Zayed Stadium,Abu Dhabi,England,bat,Aleem Dar,HDPK Dharmasena,Ahsan Raza,JJ Crowe,England,,2012/02/15,2012/02/15,20,Pakistan v England ODI Series,AN Cook,SJA Taufel,true,,,,,,
515,531631,England,Pakistan,male,2011/12,,1,Sheikh Zayed Stadium,Abu Dhabi,England,bat,Ahsan Raza,SJA Taufel,Zameer Haider,JJ Crowe,England,,2012/02/13,2012/02/13,130,Pakistan v England ODI Series,AN Cook,HDPK Dharmasena,true,,,,,,
516,530431,Pakistan,Sri Lanka,male,2011/12,,5,Sheikh Zayed Stadium,Abu Dhabi,Sri Lanka,bat,Ahsan Raza,M Erasmus,Zameer Haider,AJ Pycroft,Pakistan,3,2011/11/23,2011/11/23,,Pakistan v Sri Lanka ODI Series,Umar Akmal,RK Illingworth,true,,,,,,
517,530430,Pakistan,Sri Lanka,male,2011/12,,4,Sharjah Cricket Stadium,,Pakistan,bat,RK Illingworth,Zameer Haider,Ahsan Raza,AJ Pycroft,Pakistan,,2011/11/20,2011/11/20,26,Pakistan v Sri Lanka ODI Series,Shahid Afridi,M Erasmus,true,,,,,,
518,530429,Pakistan,Sri Lanka,male,2011/12,,3,Dubai International Cricket Stadium,,Pakistan,bat,Ahsan Raza,M Erasmus,Zameer Haider,AJ Pycroft,Pakistan,,2011/11/18,2011/11/18,21,Pakistan v Sri Lanka ODI Series,Mohammad Hafeez,RK Illingworth,true,,,,,,
